decade,year,genre,left_context,keyword,right_context,text,dm_code,confidence,reason,notes
1830,1835,FIC,responsibility under which I stand; for there are truths of,so,"little apparent probability as to appear fictitious, and fictions so","  feel the weight of responsibility under which I stand; for there are truths of so little apparent probability as to appear fictitious, and fictions so like the truth that",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"a delicate hand. Our organs, both physically and morally, are",so,fearfully constituted that they require to be protected from realities.,"  experienced and a delicate hand. Our organs, both physically and morally, are so fearfully constituted that they require to be protected from realities. As the physical eye",0,high,Result: so...that,
1830,1835,FIC,nor metaphysician; but the tumult of spirits that resulted from,so,"many doubts, hopes, fears, resolutions, and breakings of resolutions, began","  I am neither physician nor metaphysician; but the tumult of spirits that resulted from so many doubts, hopes, fears, resolutions, and breakings of resolutions, began",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,resolution was to live in open communion with my kind.,So,"intense, indeed, did my anxiety to execute this purpose become","  ; and my first resolution was to live in open communion with my kind. So intense, indeed, did my anxiety to execute this purpose become that it might",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"that of gravitation in the material world. Talents like his,",so,"incessantly and unweariedly employed, produced the usual fruits. He grew","  , as is that of gravitation in the material world. Talents like his, so incessantly and unweariedly employed, produced the usual fruits. He grew richer hourly,",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"assets would seem to be equally valid. "" This was",so,evidently true that the more prudent retired in silence; and,"  to my father's assets would seem to be equally valid. "" This was so evidently true that the more prudent retired in silence; and even Sir Joseph after",0,high,Result: so...that,
1830,1835,FIC,"Jack! "" "" You surprise me, Anna! You, who are",so,"mild and reasonable, to wish such a misfortune to befall","  disinherit Jack! "" "" You surprise me, Anna! You, who are so mild and reasonable, to wish such a misfortune to befall our young friend John",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,""" Read what you have that seems to give you",so,"much pleasure. "" She complied, reading with an eager and","  ) fondly at myself. "" Read what you have that seems to give you so much pleasure. "" She complied, reading with an eager and tremulous voice the",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"creditor on the public books, and yet here is not",so,"much as a scrip for a pound! "" I left","  Goldencalf is largely a creditor on the public books, and yet here is not so much as a scrip for a pound! "" I left the room and soon",0,high,Comparative: not so...as,
1830,1835,FIC,"possible to get a glimpse. "" Why do you wish",so,"cruel a thing? "" resumed Dr. Etherington, a little earnestly.","  spot where it was possible to get a glimpse. "" Why do you wish so cruel a thing? "" resumed Dr. Etherington, a little earnestly. "" Because",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,already actively seeking the means of doing that which he,so,"much desired. "" I did make a promise to poor","  ; and his wits were already actively seeking the means of doing that which he so much desired. "" I did make a promise to poor Betsey, certainly,",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,and although I am aware that a writer who has,so,"many wonders to relate, as must of necessity adorn the","  in the whole affair; and although I am aware that a writer who has so many wonders to relate, as must of necessity adorn the succeeding pages of this",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"A hundred a year, more or less, shall not spoil",so,"good a bargain. "" The divine was a gentleman, and","  year old. A hundred a year, more or less, shall not spoil so good a bargain. "" The divine was a gentleman, and he looked grave",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,are but miserable mortals after all! To be called away,so,"suddenly and so young! "" My ancestor had seen his","  ! Jack, we are but miserable mortals after all! To be called away so suddenly and so young! "" My ancestor had seen his seventy-fifth birthday; but",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,are but miserable mortals after all! To be called away,so,"suddenly and so young! "" My ancestor had seen his","  we are but miserable mortals after all! To be called away so suddenly and so young! "" My ancestor had seen his seventy-fifth birthday; but unhappily he had",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"day, he at length resumed: "" If this be really","so,","Doctor, it may be well for me to go to","  the next settling day, he at length resumed: "" If this be really so, Doctor, it may be well for me to go to her, since",1,low,MANUAL REVIEW NEEDED,
1830,1835,FIC, I heard you express this morning were,so,"very proper, so exceedingly statesmanlike, so truly English, that I","  I heard you express this morning were so very proper, so exceedingly statesmanlike, so truly English, that I shall feel infinitely more satisfaction in knowing that you fill",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,She was still in the little breakfast-parlor -- that parlor,so,"loved! I found her pale, timid, sensitive, bland, but serene","  quest of the daughter. She was still in the little breakfast-parlor -- that parlor so loved! I found her pale, timid, sensitive, bland, but serene",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,the fact that my family reached the dark ages with,so,much embarrassing facility. In witnessing the dying agony of my,  me even more concern than the fact that my family reached the dark ages with so much embarrassing facility. In witnessing the dying agony of my ancestor I had got,0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"follies, it would have been rank ingratitude in one who",so,"very unequivocally got his bread by them. About this time,","  for railing at human follies, it would have been rank ingratitude in one who so very unequivocally got his bread by them. About this time, his remarks on",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC, have,so,"much confidence in a mere shopman, as to leave his","  have so much confidence in a mere shopman, as to leave his whole estate so completely in his power; but, it must be remembered, that human ingenuity",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,house of the former in Cheapside. As the difference was,so,"PATENT, as the French express it, I shall furnish the","  took place in the house of the former in Cheapside. As the difference was so PATENT, as the French express it, I shall furnish the substance of what",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"worldly point of view, he never threw his retrospective glances",so,far as to reach the sublime mystery of his moral,"  his origin in a worldly point of view, he never threw his retrospective glances so far as to reach the sublime mystery of his moral existence; and while his",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,for he never knew the other to be guilty of,so,great an indiscretion as to trust a woman whom they,"  My worthy ancestor stared, for he never knew the other to be guilty of so great an indiscretion as to trust a woman whom they both knew bought more than",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"kindly, after a long and solemn pause; "" much more",so,"than I had thought, or could have believed! Dost nurse","  taking her hand kindly, after a long and solemn pause; "" much more so than I had thought, or could have believed! Dost nurse give thee comforting",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC," ably intimated, are",so,"truly proper and English. "" "" I sincerely think so,","  ably intimated, are so truly proper and English. "" "" I sincerely think so, Lord Pledge, or I should not have said it. I am peculiarly",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,"pretty for those wild hills. I sprang forward, and was",so,happy as to save her from destruction. She felt the,"  was much too pretty for those wild hills. I sprang forward, and was so happy as to save her from destruction. She felt the extent of the obligation",0,low,MANUAL REVIEW NEEDED,
1830,1835,FIC,general balance of profit and loss. A man who had,so,"rarely meditated on the grave changes of mortality, therefore, was","  was to determine the general balance of profit and loss. A man who had so rarely meditated on the grave changes of mortality, therefore, was consequently so much",0,low,MANUAL REVIEW NEEDED,
